Date	                CLOSE
2022-01-19 05:35:00	81.44
2022-01-19 05:36:00	81.4
2022-01-19 05:38:00	81.4
2022-01-19 05:39:00	81.41
2022-01-19 05:42:00	81.35
2022-01-19 05:46:00	81.32
2022-01-19 05:48:00	
2022-01-19 05:54:00	81.43
2022-01-19 05:56:00	
2022-01-19 05:57:00	
2022-01-19 05:58:00	
2022-01-19 06:00:00	81.49
2022-01-19 06:02:00	81.46
2022-01-19 06:03:00	81.45
2022-01-19 06:04:00	81.46
2022-01-19 06:05:00	81.52
2022-01-19 06:06:00	81.51
2022-01-19 06:07:00	81.55
2022-01-19 06:08:00	81.58
2022-01-19 06:09:00	81.57
2022-01-19 06:10:00	81.59
2022-01-19 06:11:00	81.6
2022-01-19 06:12:00	81.61
2022-01-19 06:13:00	81.59
2022-01-19 06:14:00	81.62
2022-01-19 06:15:00	81.57
2022-01-19 06:16:00	81.59
2022-01-19 06:17:00	81.6
2022-01-19 06:18:00	
2022-01-19 06:19:00	81.59
2022-01-19 06:20:00	
2022-01-19 06:21:00	81.57
2022-01-19 06:22:00	81.59
2022-01-19 06:24:00	81.59
2022-01-19 06:25:00	81.64
2022-01-19 06:26:00	
2022-01-19 06:27:00	81.4
2022-01-19 06:28:00	81.31
2022-01-19 06:29:00	81.18
2022-01-19 06:30:00	81.19
2022-01-19 06:31:00	81.05
2022-01-19 06:32:00	81.0
2022-01-19 06:33:00	81.15
2022-01-19 06:34:00	81.12
2022-01-19 06:35:00	
2022-01-19 06:36:00	81.03
2022-01-19 06:37:00	81.11
2022-01-19 06:38:00	81.13
2022-01-19 06:39:00	81.13
2022-01-19 06:40:00	81.19
2022-01-19 06:41:00	81.2
2022-01-19 06:42:00	81.22
2022-01-19 06:43:00	
2022-01-19 06:44:00	81.22
2022-01-19 06:45:00	81.23
2022-01-19 06:46:00	81.2
2022-01-19 06:47:00	81.14
2022-01-19 06:48:00	
2022-01-19 06:49:00	81.25
2022-01-19 06:50:00	81.26
2022-01-19 06:51:00	81.23
2022-01-19 06:52:00	81.29
2022-01-19 06:53:00	
2022-01-19 06:54:00	
2022-01-19 06:55:00	81.17
2022-01-19 06:56:00	81.15
2022-01-19 06:57:00	81.12
2022-01-19 06:58:00	81.14
2022-01-19 06:59:00	81.06
2022-01-19 07:00:00	81.1
2022-01-19 07:01:00	81.07
2022-01-19 07:02:00	80.97
2022-01-19 07:03:00	80.88
2022-01-19 07:04:00	80.88
2022-01-19 07:06:00	81.05
2022-01-19 07:07:00	
2022-01-19 07:08:00	80.96
2022-01-19 07:09:00	81.02
2022-01-19 07:10:00	81.05
2022-01-19 07:11:00	80.99
2022-01-19 07:12:00	81.03
2022-01-19 07:13:00	81.04
2022-01-19 07:14:00	81.01
2022-01-19 07:15:00	81.04
2022-01-19 07:16:00	81.06
2022-01-19 07:17:00	
2022-01-19 07:18:00	81.09
2022-01-19 07:20:00	81.06
2022-01-19 07:22:00	
2022-01-19 07:24:00	
2022-01-19 07:25:00	
2022-01-19 07:26:00	81.08
2022-01-19 07:28:00	
2022-01-19 07:30:00	81.04
2022-01-19 07:32:00	80.95
2022-01-19 07:33:00	
2022-01-19 07:34:00	81.04
2022-01-19 07:35:00	80.97
2022-01-19 07:36:00	80.89
2022-01-19 07:37:00	80.96
2022-01-19 07:38:00	80.9
2022-01-19 07:40:00	
2022-01-19 07:41:00	80.99
2022-01-19 07:42:00	81.0
2022-01-19 07:43:00	81.0
2022-01-19 07:44:00	80.97
2022-01-19 07:45:00	81.02
2022-01-19 07:46:00	81.03
2022-01-19 07:47:00	81.07
2022-01-19 07:48:00	81.13
2022-01-19 07:49:00	81.09
2022-01-19 07:50:00	81.07
2022-01-19 07:51:00	81.08
2022-01-19 07:52:00	81.09
2022-01-19 07:53:00	81.06
2022-01-19 07:54:00	81.09
2022-01-19 07:56:00	81.05
2022-01-19 07:57:00	81.03
2022-01-19 07:58:00	81.0
2022-01-19 07:59:00	81.0
2022-01-19 08:00:00	
2022-01-19 08:01:00	81.03
2022-01-19 08:03:00	81.1
2022-01-19 08:04:00	81.05
2022-01-19 08:05:00	80.98
2022-01-19 08:06:00	
2022-01-19 08:07:00	
2022-01-19 08:08:00	81.03
2022-01-19 08:09:00	81.01
2022-01-19 08:10:00	81.06
2022-01-19 08:11:00	
2022-01-19 08:12:00	81.07
2022-01-19 08:13:00	
2022-01-19 08:14:00	81.19
2022-01-19 08:15:00	81.04
2022-01-19 08:16:00	81.05
2022-01-19 08:17:00	81.07
2022-01-19 08:18:00	81.04
2022-01-19 08:19:00	
2022-01-19 08:20:00	80.94
2022-01-19 08:21:00	80.93
2022-01-19 08:22:00	80.92
2022-01-19 08:23:00	80.9
2022-01-19 08:24:00	80.89
2022-01-19 08:25:00	80.91
2022-01-19 08:26:00	80.88
2022-01-19 08:27:00	80.82
2022-01-19 08:28:00	80.86
2022-01-19 08:29:00	80.79
2022-01-19 08:30:00	80.79
2022-01-19 08:31:00	80.79
2022-01-19 08:32:00	80.8
2022-01-19 08:33:00	80.81
2022-01-19 08:34:00	80.76
2022-01-19 08:35:00	80.73
2022-01-19 08:36:00	80.81
2022-01-19 08:37:00	80.81
2022-01-19 08:38:00	80.84
2022-01-19 08:39:00	80.89
2022-01-19 08:40:00	80.88
2022-01-19 08:41:00	
2022-01-19 08:42:00	80.85
2022-01-19 08:43:00	80.82
2022-01-19 08:44:00	80.86
2022-01-19 08:45:00	80.85
2022-01-19 08:46:00	80.89
2022-01-19 08:47:00	80.87
2022-01-19 08:48:00	80.86
2022-01-19 08:49:00	80.85
2022-01-19 08:50:00	
2022-01-19 08:51:00	80.81
2022-01-19 08:52:00	80.73
2022-01-19 08:53:00	80.71
2022-01-19 08:54:00	80.75
2022-01-19 08:55:00	
2022-01-19 08:56:00	80.79
2022-01-19 08:57:00	80.79
2022-01-19 08:58:00	80.79
2022-01-19 08:59:00	80.85
2022-01-19 09:00:00	80.88
2022-01-19 09:01:00	80.87
2022-01-19 09:02:00	80.91
2022-01-19 09:03:00	80.95
2022-01-19 09:04:00	81.03
2022-01-19 09:05:00	81.06
2022-01-19 09:06:00	81.05
2022-01-19 09:07:00	81.07
2022-01-19 09:08:00	81.18
2022-01-19 09:09:00	81.09
2022-01-19 09:10:00	81.1
2022-01-19 09:11:00	81.15
2022-01-19 09:12:00	81.14
2022-01-19 09:13:00	81.11
2022-01-19 09:14:00	81.13
2022-01-19 09:15:00	81.06
2022-01-19 09:16:00	81.16
2022-01-19 09:17:00	81.19
2022-01-19 09:18:00	81.2
2022-01-19 09:19:00	81.18
2022-01-19 09:20:00	81.23
2022-01-19 09:21:00	81.2
2022-01-19 09:22:00	81.19
2022-01-19 09:23:00	81.21
2022-01-19 09:25:00	81.22
2022-01-19 09:26:00	81.27
2022-01-19 09:27:00	81.26
2022-01-19 09:28:00	81.28
2022-01-19 09:29:00	81.24
2022-01-19 09:30:00	
2022-01-19 09:31:00	81.29
2022-01-19 09:32:00	81.3
2022-01-19 09:33:00	81.29
2022-01-19 09:34:00	81.36
2022-01-19 09:35:00	81.38
2022-01-19 09:36:00	81.41
2022-01-19 09:37:00	81.3
2022-01-19 09:38:00	81.27
2022-01-19 09:39:00	81.27
2022-01-19 09:40:00	81.27
2022-01-19 09:41:00	81.26
2022-01-19 09:42:00	81.35
2022-01-19 09:43:00	81.42
2022-01-19 09:44:00	81.4
2022-01-19 09:45:00	81.45
2022-01-19 09:46:00	81.45
2022-01-19 09:47:00	81.49
2022-01-19 09:48:00	81.47
2022-01-19 09:49:00	
2022-01-19 09:50:00	81.5
2022-01-19 09:51:00	81.49
2022-01-19 09:52:00	81.47
2022-01-19 09:54:00	81.43
2022-01-19 09:55:00	81.42
2022-01-19 09:56:00	81.37
2022-01-19 09:57:00	81.35
2022-01-19 09:58:00	81.31
2022-01-19 09:59:00	
2022-01-19 10:00:00	81.38
2022-01-19 10:01:00	81.32
2022-01-19 10:02:00	81.35
2022-01-19 10:03:00	81.33
2022-01-19 10:04:00	81.32
2022-01-19 10:05:00	81.3
2022-01-19 10:06:00	81.32
2022-01-19 10:07:00	81.36
2022-01-19 10:08:00	81.36
2022-01-19 10:09:00	81.35
2022-01-19 10:10:00	81.38
2022-01-19 10:11:00	81.4
2022-01-19 10:12:00	81.35
2022-01-19 10:13:00	81.36
2022-01-19 10:14:00	81.33
2022-01-19 10:15:00	81.3
2022-01-19 10:16:00	81.33
2022-01-19 10:17:00	
2022-01-19 10:18:00	
2022-01-19 10:19:00	81.33
2022-01-19 10:20:00	81.34
2022-01-19 10:21:00	81.33
2022-01-19 10:22:00	
2022-01-19 10:23:00	81.43
2022-01-19 10:24:00	81.41
2022-01-19 10:26:00	81.42
2022-01-19 10:28:00	81.43
2022-01-19 10:29:00	81.39
2022-01-19 10:30:00	81.45
2022-01-19 10:31:00	
2022-01-19 10:32:00	81.51
2022-01-19 10:33:00	81.48
2022-01-19 10:34:00	81.51
2022-01-19 10:35:00	81.49
2022-01-19 10:36:00	81.5
2022-01-19 10:37:00	81.5
2022-01-19 10:38:00	81.48
2022-01-19 10:39:00	81.47
2022-01-19 10:40:00	81.48
2022-01-19 10:41:00	81.51
2022-01-19 10:42:00	81.5
2022-01-19 10:44:00	81.49
2022-01-19 10:45:00	81.48
2022-01-19 10:46:00	81.51
2022-01-19 10:47:00	81.53
2022-01-19 10:48:00	81.51
2022-01-19 10:49:00	81.48
2022-01-19 10:50:00	
2022-01-19 10:51:00	81.47
2022-01-19 10:52:00	
2022-01-19 10:53:00	
2022-01-19 10:55:00	81.47
2022-01-19 10:56:00	81.49
2022-01-19 10:57:00	81.5
2022-01-19 10:58:00	81.54
2022-01-19 10:59:00	81.52
2022-01-19 11:00:00	
2022-01-19 11:01:00	81.53
2022-01-19 11:02:00	81.47
2022-01-19 11:03:00	81.42
2022-01-19 11:04:00	81.37
2022-01-19 11:05:00	81.38
2022-01-19 11:06:00	81.42
2022-01-19 11:07:00	81.31
2022-01-19 11:08:00	81.34
2022-01-19 11:09:00	81.37
2022-01-19 11:10:00	81.35
2022-01-19 11:11:00	
2022-01-19 11:12:00	81.32
2022-01-19 11:13:00	81.27
2022-01-19 11:14:00	81.3
2022-01-19 11:16:00	81.31
2022-01-19 11:17:00	81.28
2022-01-19 11:18:00	81.29
2022-01-19 11:19:00	81.34
2022-01-19 11:20:00	81.35
2022-01-19 11:21:00	81.37
2022-01-19 11:22:00	81.35
2022-01-19 11:23:00	
2022-01-19 11:24:00	81.34
2022-01-19 11:25:00	81.35
2022-01-19 11:26:00	81.33
2022-01-19 11:27:00	81.33
2022-01-19 11:28:00	81.32
2022-01-19 11:29:00	81.3
2022-01-19 11:30:00	81.27
2022-01-19 11:31:00	81.29
2022-01-19 11:32:00	81.33
2022-01-19 11:33:00	81.36
2022-01-19 11:34:00	81.39
2022-01-19 11:35:00	81.43
2022-01-19 11:36:00	81.41
2022-01-19 11:37:00	81.47
2022-01-19 11:38:00	81.45
2022-01-19 11:39:00	81.43
2022-01-19 11:40:00	
2022-01-19 11:41:00	81.44
2022-01-19 11:42:00	
2022-01-19 11:43:00	81.46
2022-01-19 11:44:00	81.43
2022-01-19 11:45:00	
2022-01-19 11:46:00	81.45
2022-01-19 11:47:00	81.44
2022-01-19 11:48:00	81.41
2022-01-19 11:49:00	81.41
2022-01-19 11:50:00	81.43
2022-01-19 11:51:00	81.47
2022-01-19 11:52:00	81.49
2022-01-19 11:53:00	81.48
2022-01-19 11:56:00	81.37
2022-01-19 11:57:00	
2022-01-19 11:58:00	81.33
2022-01-19 11:59:00	81.33
2022-01-19 12:00:00	81.33
2022-01-19 12:01:00	81.3
2022-01-19 12:02:00	81.32
2022-01-19 12:04:00	81.29
2022-01-19 12:05:00	81.32
2022-01-19 12:06:00	81.35
2022-01-19 12:07:00	81.33
2022-01-19 12:08:00	81.34
2022-01-19 12:09:00	81.34
2022-01-19 12:10:00	
2022-01-19 12:11:00	81.39
2022-01-19 12:12:00	81.42
2022-01-19 12:13:00	81.47
2022-01-19 12:14:00	81.48
2022-01-19 12:15:00	81.5
2022-01-19 12:16:00	81.55
2022-01-19 12:17:00	
2022-01-19 12:18:00	81.5
2022-01-19 12:19:00	81.51
2022-01-19 12:20:00	81.45
2022-01-19 12:21:00	81.45
2022-01-19 12:22:00	
2022-01-19 12:23:00	81.46
2022-01-19 12:24:00	81.48
2022-01-19 12:25:00	81.45
2022-01-19 12:26:00	81.41
2022-01-19 12:27:00	81.39
2022-01-19 12:28:00	81.49
2022-01-19 12:29:00	81.49
2022-01-19 12:30:00	81.46
2022-01-19 12:31:00	81.43
2022-01-19 12:32:00	81.43
2022-01-19 12:33:00	81.43
2022-01-19 12:34:00	81.36
2022-01-19 12:35:00	81.3
2022-01-19 12:36:00	81.25
2022-01-19 12:37:00	81.24
2022-01-19 12:38:00	81.23
2022-01-19 12:39:00	81.25
2022-01-19 12:40:00	81.17
2022-01-19 12:41:00	81.09
2022-01-19 12:42:00	81.08
2022-01-19 12:43:00	81.08
2022-01-19 12:44:00	81.06
2022-01-19 12:45:00	81.09
2022-01-19 12:46:00	81.13
2022-01-19 12:47:00	81.09
2022-01-19 12:48:00	81.04
2022-01-19 12:49:00	81.1
2022-01-19 12:50:00	
2022-01-19 12:51:00	81.13
2022-01-19 12:52:00	81.19
2022-01-19 12:53:00	81.18
2022-01-19 12:54:00	81.16
2022-01-19 12:55:00	
2022-01-19 12:56:00	81.15
2022-01-19 12:57:00	81.19
2022-01-19 12:58:00	81.18
2022-01-19 12:59:00	81.1
2022-01-19 13:01:00	81.16
2022-01-19 13:02:00	81.19
2022-01-19 13:03:00	
2022-01-19 13:04:00	81.18
2022-01-19 13:05:00	81.19
2022-01-19 13:06:00	81.12
2022-01-19 13:07:00	81.11
2022-01-19 13:08:00	81.05
2022-01-19 13:09:00	81.16
2022-01-19 13:10:00	81.13
2022-01-19 13:11:00	81.05
2022-01-19 13:12:00	81.07
2022-01-19 13:13:00	81.03
2022-01-19 13:14:00	81.13
2022-01-19 13:15:00	81.06
2022-01-19 13:16:00	81.17
2022-01-19 13:17:00	81.14
2022-01-19 13:18:00	81.19
2022-01-19 13:19:00	81.18
2022-01-19 13:20:00	81.17
2022-01-19 13:21:00	81.13
2022-01-19 13:23:00	81.16
2022-01-19 13:24:00	81.24
2022-01-19 13:25:00	81.2
2022-01-19 13:26:00	81.15
2022-01-19 13:27:00	81.16
2022-01-19 13:28:00	81.18
2022-01-19 13:29:00	81.22
2022-01-19 13:30:00	81.22
2022-01-19 13:31:00	81.18
2022-01-19 13:32:00	81.18
2022-01-19 13:33:00	81.15
2022-01-19 13:34:00	81.17
2022-01-19 13:35:00	81.11
2022-01-19 13:36:00	81.16
2022-01-19 13:38:00	81.1
2022-01-19 13:39:00	
2022-01-19 13:40:00	81.12
2022-01-19 13:41:00	
2022-01-19 13:42:00	81.22
2022-01-19 13:43:00	81.21
2022-01-19 13:44:00	81.17
2022-01-19 13:45:00	81.19
2022-01-19 13:46:00	81.22
2022-01-19 13:47:00	81.19
2022-01-19 13:48:00	81.17
2022-01-19 13:49:00	81.2
2022-01-19 13:50:00	81.2
2022-01-19 13:51:00	
2022-01-19 13:52:00	81.21
2022-01-19 13:53:00	81.27
2022-01-19 13:54:00	81.21
2022-01-19 13:55:00	81.23
2022-01-19 13:56:00	
2022-01-19 13:57:00	81.29
2022-01-19 13:58:00	81.27
2022-01-19 13:59:00	81.3
2022-01-19 14:00:00	81.24
2022-01-19 14:01:00	81.32
2022-01-19 14:02:00	81.3
2022-01-19 14:03:00	81.24
2022-01-19 14:04:00	81.25
2022-01-19 14:05:00	81.17
2022-01-19 14:07:00	81.21
2022-01-19 14:08:00	
2022-01-19 14:09:00	81.2
2022-01-19 14:10:00	81.17
2022-01-19 14:11:00	81.23
2022-01-19 14:12:00	
2022-01-19 14:13:00	81.3
2022-01-19 14:14:00	81.3
2022-01-19 14:15:00	81.3
2022-01-19 14:16:00	81.33
2022-01-19 14:17:00	81.31
2022-01-19 14:18:00	81.27
2022-01-19 14:19:00	81.25
2022-01-19 14:20:00	81.31
2022-01-19 14:21:00	81.31
2022-01-19 14:22:00	81.3
2022-01-19 14:23:00	81.29
2022-01-19 14:24:00	81.3
2022-01-19 14:25:00	81.35
2022-01-19 14:26:00	81.33
2022-01-19 14:27:00	81.36
2022-01-19 14:28:00	81.3
2022-01-19 14:29:00	81.29
2022-01-19 14:30:00	81.34
2022-01-19 14:31:00	81.35
2022-01-19 14:32:00	81.33
2022-01-19 14:33:00	81.44
2022-01-19 14:34:00	81.48
2022-01-19 14:35:00	81.41
2022-01-19 14:36:00	81.45
2022-01-19 14:37:00	81.41
2022-01-19 14:38:00	81.48
2022-01-19 14:39:00	81.42
2022-01-19 14:40:00	81.42
2022-01-19 14:41:00	81.37
2022-01-19 14:42:00	81.31
2022-01-19 14:43:00	81.34
2022-01-19 14:44:00	81.34
2022-01-19 14:45:00	81.32
2022-01-19 14:46:00	81.33
2022-01-19 14:47:00	81.28
2022-01-19 14:48:00	81.24
2022-01-19 14:49:00	81.28
2022-01-19 14:50:00	81.16
2022-01-19 14:51:00	81.31
2022-01-19 14:52:00	
2022-01-19 14:53:00	81.33
2022-01-19 14:54:00	81.31
2022-01-19 14:55:00	81.34
2022-01-19 14:56:00	81.35
2022-01-19 14:57:00	81.31
2022-01-19 14:58:00	81.29
2022-01-19 14:59:00	81.33
2022-01-19 15:00:00	81.35
2022-01-19 15:01:00	81.3
2022-01-19 15:02:00	81.28
2022-01-19 15:03:00	81.29
2022-01-19 15:04:00	81.35
2022-01-19 15:05:00	81.42
2022-01-19 15:06:00	81.36
2022-01-19 15:07:00	81.33
2022-01-19 15:08:00	81.32
2022-01-19 15:09:00	81.32
2022-01-19 15:10:00	81.32
2022-01-19 15:11:00	81.34
2022-01-19 15:12:00	81.33
2022-01-19 15:13:00	81.36
2022-01-19 15:14:00	81.32
2022-01-19 15:15:00	81.27
2022-01-19 15:16:00	81.25
2022-01-19 15:17:00	81.27
2022-01-19 15:18:00	81.18
2022-01-19 15:19:00	81.14
2022-01-19 15:20:00	81.15
2022-01-19 15:21:00	81.15
2022-01-19 15:22:00	81.12
2022-01-19 15:23:00	81.12
2022-01-19 15:24:00	81.13
2022-01-19 15:25:00	81.07
2022-01-19 15:26:00	81.11
2022-01-19 15:27:00	81.12
2022-01-19 15:28:00	
2022-01-19 15:29:00	81.15
2022-01-19 15:30:00	81.2
2022-01-19 15:31:00	81.25
2022-01-19 15:32:00	81.27
2022-01-19 15:33:00	81.25
2022-01-19 15:34:00	81.21
2022-01-19 15:35:00	81.19
2022-01-19 15:36:00	81.15
2022-01-19 15:37:00	81.2
2022-01-19 15:38:00	81.24
2022-01-19 15:39:00	81.27
2022-01-19 15:40:00	81.28
2022-01-19 15:41:00	81.3
2022-01-19 15:42:00	81.29
2022-01-19 15:43:00	81.31
2022-01-19 15:44:00	81.44
2022-01-19 15:45:00	81.46
2022-01-19 15:46:00	81.46
2022-01-19 15:47:00	81.38
2022-01-19 15:48:00	81.41
2022-01-19 15:49:00	81.4
2022-01-19 15:50:00	81.4
2022-01-19 15:51:00	
2022-01-19 15:52:00	81.48
2022-01-19 15:53:00	81.43
2022-01-19 15:54:00	81.44
2022-01-19 15:55:00	81.41
2022-01-19 15:56:00	81.45
2022-01-19 15:57:00	81.45
2022-01-19 15:58:00	81.45
2022-01-19 15:59:00	81.42
2022-01-19 16:00:00	81.5
2022-01-19 16:01:00	81.49
2022-01-19 16:02:00	81.56
2022-01-19 16:03:00	81.51
2022-01-19 16:04:00	81.54
2022-01-19 16:05:00	81.53
2022-01-19 16:06:00	81.51
2022-01-19 16:07:00	81.51
2022-01-19 16:08:00	81.51
2022-01-19 16:09:00	81.45
2022-01-19 16:10:00	81.48
2022-01-19 16:11:00	81.49
2022-01-19 16:12:00	81.52
2022-01-19 16:13:00	81.51
2022-01-19 16:14:00	81.52
2022-01-19 16:15:00	81.58
2022-01-19 16:16:00	81.54
2022-01-19 16:17:00	81.55
2022-01-19 16:18:00	81.59
2022-01-19 16:19:00	81.58
2022-01-19 16:20:00	81.57
2022-01-19 16:21:00	81.57
2022-01-19 16:22:00	81.55
2022-01-19 16:23:00	81.56
2022-01-19 16:24:00	81.58
2022-01-19 16:25:00	81.58
2022-01-19 16:26:00	81.55
2022-01-19 16:27:00	81.54
2022-01-19 16:28:00	81.59
2022-01-19 16:29:00	81.6
2022-01-19 16:30:00	81.53
2022-01-19 16:31:00	81.58
2022-01-19 16:32:00	81.48
2022-01-19 16:33:00	81.46
2022-01-19 16:34:00	81.5
2022-01-19 16:35:00	81.46
2022-01-19 16:36:00	
2022-01-19 16:37:00	
2022-01-19 16:38:00	81.49
2022-01-19 16:39:00	81.53
2022-01-19 16:40:00	81.59
2022-01-19 16:41:00	81.57
2022-01-19 16:42:00	81.57
2022-01-19 16:43:00	81.59
2022-01-19 16:44:00	81.58
2022-01-19 16:45:00	81.59
2022-01-19 16:46:00	81.6
2022-01-19 16:47:00	81.6
2022-01-19 16:48:00	81.68
2022-01-19 16:49:00	81.67
2022-01-19 16:50:00	81.7
2022-01-19 16:51:00	81.73
2022-01-19 16:52:00	81.73
2022-01-19 16:53:00	81.73
2022-01-19 16:54:00	81.72
2022-01-19 16:55:00	81.78
2022-01-19 16:56:00	81.79
2022-01-19 16:57:00	81.75
2022-01-19 16:58:00	81.7
2022-01-19 16:59:00	81.73
2022-01-19 17:00:00	81.67
2022-01-19 17:01:00	81.7
2022-01-19 17:02:00	81.67
2022-01-19 17:03:00	81.65
2022-01-19 17:04:00	81.63
2022-01-19 17:05:00	81.63
2022-01-19 17:06:00	81.6
2022-01-19 17:07:00	81.59
2022-01-19 17:08:00	81.57
2022-01-19 17:09:00	81.56
2022-01-19 17:10:00	81.5
2022-01-19 17:11:00	81.52
2022-01-19 17:12:00	81.51
2022-01-19 17:13:00	81.46
2022-01-19 17:14:00	81.53
2022-01-19 17:15:00	81.51
2022-01-19 17:16:00	81.51
2022-01-19 17:17:00	81.43
2022-01-19 17:18:00	81.43
2022-01-19 17:19:00	81.51
2022-01-19 17:20:00	81.55
2022-01-19 17:21:00	81.54
2022-01-19 17:22:00	81.55
2022-01-19 17:23:00	81.6
2022-01-19 17:24:00	81.59
2022-01-19 17:25:00	81.62
2022-01-19 17:26:00	81.62
2022-01-19 17:27:00	81.63
2022-01-19 17:28:00	81.63
2022-01-19 17:29:00	81.62
2022-01-19 17:30:00	81.65
2022-01-19 17:31:00	81.64
2022-01-19 17:32:00	81.61
2022-01-19 17:33:00	81.6
2022-01-19 17:34:00	81.6
2022-01-19 17:35:00	81.57
2022-01-19 17:36:00	81.55
2022-01-19 17:37:00	81.59
2022-01-19 17:38:00	81.63
2022-01-19 17:39:00	81.6
2022-01-19 17:40:00	81.5
2022-01-19 17:41:00	81.5
2022-01-19 17:42:00	81.49
2022-01-19 17:43:00	81.48
2022-01-19 17:44:00	
2022-01-19 17:45:00	81.47
2022-01-19 17:46:00	81.52
2022-01-19 17:47:00	81.52
2022-01-19 17:48:00	81.54
2022-01-19 17:49:00	
2022-01-19 17:50:00	81.56
2022-01-19 17:51:00	
2022-01-19 17:52:00	81.6
2022-01-19 17:53:00	81.62
2022-01-19 17:54:00	81.62
2022-01-19 17:55:00	81.53
2022-01-19 17:56:00	81.56
2022-01-19 17:57:00	81.56
2022-01-19 17:58:00	81.54
2022-01-19 17:59:00	81.54
2022-01-19 18:00:00	81.57
2022-01-19 18:01:00	81.48
2022-01-19 18:02:00	81.49
2022-01-19 18:03:00	81.48
2022-01-19 18:04:00	81.5
2022-01-19 18:05:00	81.51
2022-01-19 18:06:00	81.49
2022-01-19 18:07:00	81.5
2022-01-19 18:08:00	81.46
2022-01-19 18:09:00	81.43
2022-01-19 18:10:00	81.45
2022-01-19 18:11:00	81.4
2022-01-19 18:12:00	81.3
2022-01-19 18:13:00	81.27
2022-01-19 18:14:00	81.2
2022-01-19 18:15:00	81.21
2022-01-19 18:16:00	81.15
2022-01-19 18:17:00	81.13
2022-01-19 18:18:00	81.13
2022-01-19 18:19:00	81.08
2022-01-19 18:20:00	81.0
2022-01-19 18:21:00	80.99
2022-01-19 18:22:00	81.03
2022-01-19 18:23:00	81.07
2022-01-19 18:24:00	81.14
2022-01-19 18:25:00	81.06
2022-01-19 18:26:00	81.14
2022-01-19 18:27:00	81.09
2022-01-19 18:28:00	81.09
2022-01-19 18:29:00	81.14
2022-01-19 18:30:00	81.08
2022-01-19 18:31:00	81.1
2022-01-19 18:32:00	81.17
2022-01-19 18:33:00	81.25
2022-01-19 18:34:00	81.25
2022-01-19 18:35:00	81.28
2022-01-19 18:36:00	81.29
2022-01-19 18:37:00	81.26
2022-01-19 18:38:00	81.22
2022-01-19 18:39:00	81.25
2022-01-19 18:40:00	81.25
2022-01-19 18:41:00	81.27
2022-01-19 18:42:00	81.21
2022-01-19 18:43:00	81.25
2022-01-19 18:44:00	81.2
2022-01-19 18:45:00	81.2
2022-01-19 18:46:00	81.2
2022-01-19 18:47:00	81.24
2022-01-19 18:48:00	81.23
2022-01-19 18:49:00	81.25
2022-01-19 18:51:00	81.23
2022-01-19 18:52:00	81.23
2022-01-19 18:53:00	81.26
2022-01-19 18:54:00	81.28
2022-01-19 18:55:00	81.28
2022-01-19 18:56:00	81.28
2022-01-19 18:57:00	81.3
2022-01-19 18:58:00	81.3
2022-01-19 18:59:00	81.36
2022-01-19 19:00:00	81.34
2022-01-19 19:01:00	81.35
2022-01-19 19:02:00	81.33
2022-01-19 19:03:00	81.32
2022-01-19 19:04:00	81.34
2022-01-19 19:05:00	81.34
2022-01-19 19:06:00	81.28
2022-01-19 19:07:00	81.28
2022-01-19 19:08:00	81.3
2022-01-19 19:09:00	81.39
2022-01-19 19:10:00	81.42
2022-01-19 19:11:00	81.39
2022-01-19 19:12:00	81.39
2022-01-19 19:13:00	81.4
2022-01-19 19:14:00	81.42
2022-01-19 19:15:00	81.41
2022-01-19 19:16:00	
2022-01-19 19:17:00	81.39
2022-01-19 19:19:00	81.39
2022-01-19 19:20:00	81.39
2022-01-19 19:21:00	81.36
2022-01-19 19:22:00	81.29
2022-01-19 19:23:00	81.24
2022-01-19 19:24:00	81.27
2022-01-19 19:25:00	81.21
2022-01-19 19:26:00	81.31
2022-01-19 19:27:00	81.29
2022-01-19 19:28:00	81.2
2022-01-19 19:29:00	81.21
2022-01-19 19:30:00	81.14
2022-01-19 19:31:00	81.08
2022-01-19 19:32:00	81.04
2022-01-19 19:33:00	81.03
2022-01-19 19:34:00	81.01
2022-01-19 19:35:00	81.0
2022-01-19 19:36:00	81.01
2022-01-19 19:37:00	80.99
2022-01-19 19:38:00	80.97
2022-01-19 19:39:00	
2022-01-19 19:40:00	80.88
2022-01-19 19:41:00	
2022-01-19 19:42:00	80.93
2022-01-19 19:43:00	80.89
2022-01-19 19:44:00	80.93
2022-01-19 19:45:00	80.93
2022-01-19 19:46:00	80.9
2022-01-19 19:47:00	80.89
2022-01-19 19:48:00	80.87
2022-01-19 19:49:00	80.85
2022-01-19 19:51:00	80.88
2022-01-19 19:52:00	80.91
2022-01-19 19:54:00	
2022-01-19 19:55:00	80.9
2022-01-19 19:56:00	80.9
2022-01-19 19:57:00	80.93
2022-01-19 19:58:00	80.92
2022-01-19 19:59:00	80.94
2022-01-19 20:00:00	80.96
2022-01-19 20:02:00	80.97
2022-01-19 20:03:00	80.95
2022-01-19 20:04:00	80.96
2022-01-19 20:05:00	80.97
2022-01-19 20:06:00	80.95
2022-01-19 20:07:00	80.95
2022-01-19 20:08:00	80.93
2022-01-19 20:09:00	80.95
2022-01-19 20:10:00	80.96
2022-01-19 20:12:00	80.95
2022-01-19 20:13:00	
2022-01-19 20:14:00	81.01
2022-01-19 20:15:00	81.06
