Date,Price
02/08/2013,3143.52002
05/08/2013,3143.189941
06/08/2013,3122.199951
07/08/2013,3118.689941
08/08/2013,3130.129883
09/08/2013,3118.570068
12/08/2013,3125.929932
13/08/2013,3141.060059
14/08/2013,3129.449951
15/08/2013,3076.22998
16/08/2013,3073.909912
19/08/2013,3069.76001
20/08/2013,3082.169922
21/08/2013,3071.469971
22/08/2013,3101.820068
23/08/2013,3124.27002
26/08/2013,3122.669922
27/08/2013,3059.580078
28/08/2013,3072.169922
29/08/2013,3093.360107
30/08/2013,3073.810059
03/09/2013,3091.76001
04/09/2013,3124.540039
05/09/2013,3129.939941
06/09/2013,3133.379883
09/09/2013,3169.929932
10/09/2013,3185.070068
11/09/2013,3179.860107
12/09/2013,3175.570068
13/09/2013,3178.280029
16/09/2013,3168.689941
17/09/2013,3190.830078
18/09/2013,3231.310059
19/09/2013,3237.610107
20/09/2013,3224.72998
23/09/2013,3219.340088
24/09/2013,3218.659912
25/09/2013,3208.550049
26/09/2013,3234.040039
27/09/2013,3230.300049
30/09/2013,3218.199951
01/10/2013,3253.050049
02/10/2013,3253.26001
03/10/2013,3213.830078
04/10/2013,3242.570068
07/10/2013,3215.689941
08/10/2013,3153.870117
09/10/2013,3142.540039
10/10/2013,3210.840088
11/10/2013,3233.830078
14/10/2013,3256.02002
15/10/2013,3244.659912
16/10/2013,3281.669922
17/10/2013,3301.280029
18/10/2013,3353.879883
21/10/2013,3361.179932
22/10/2013,3366.929932
23/10/2013,3346.050049
24/10/2013,3362.379883
25/10/2013,3383.830078
28/10/2013,3382.679932
29/10/2013,3391.75
30/10/2013,3385.379883
31/10/2013,3377.72998
01/11/2013,3379.76001
04/11/2013,3384.75
05/11/2013,3388.820068
06/11/2013,3385.379883
07/11/2013,3321.409912
08/11/2013,3366.840088
11/11/2013,3362.97998
12/11/2013,3365.22998
13/11/2013,3405.560059
14/11/2013,3415.139893
15/11/2013,3422.580078
18/11/2013,3388.870117
19/11/2013,3378.129883
20/11/2013,3367.169922
21/11/2013,3402.73999
22/11/2013,3422.02002
25/11/2013,3427.48999
26/11/2013,3445.76001
27/11/2013,3470.47998
29/11/2013,3487.820068
02/12/2013,3481.149902
03/12/2013,3479.340088
04/12/2013,3483.01001
05/12/2013,3477.72998
06/12/2013,3504.26001
09/12/2013,3516.169922
10/12/2013,3514.199951
11/12/2013,3468.98999
12/12/2013,3460.290039
13/12/2013,3456.399902
16/12/2013,3475.790039
17/12/2013,3469.320068
18/12/2013,3509.629883
19/12/2013,3498.629883
20/12/2013,3531.189941
23/12/2013,3569.399902
24/12/2013,3572.800049
26/12/2013,3584.580078
27/12/2013,3574.02002
30/12/2013,3570.080078
31/12/2013,3592
02/01/2014,3563.570068
03/01/2014,3538.72998
06/01/2014,3526.959961
07/01/2014,3557.850098
08/01/2014,3567.540039
09/01/2014,3552.580078
10/01/2014,3565.080078
13/01/2014,3512.800049
14/01/2014,3580.649902
15/01/2014,3609.840088
16/01/2014,3611.290039
17/01/2014,3591.25
21/01/2014,3617.699951
22/01/2014,3627.719971
23/01/2014,3613.76001
24/01/2014,3541.47998
27/01/2014,3509.02002
28/01/2014,3505.719971
29/01/2014,3467.820068
30/01/2014,3532.409912
31/01/2014,3521.919922
03/02/2014,3440.5
04/02/2014,3470.199951
05/02/2014,3454.899902
06/02/2014,3497.600098
07/02/2014,3561.909912
10/02/2014,3582.110107
11/02/2014,3621.719971
12/02/2014,3627.360107
13/02/2014,3659.560059
14/02/2014,3663.879883
18/02/2014,3679.429932
19/02/2014,3652.850098
20/02/2014,3671.929932
21/02/2014,3662.600098
24/02/2014,3685.810059
25/02/2014,3679.139893
26/02/2014,3676.600098
27/02/2014,3699.800049
28/02/2014,3696.100098
03/03/2014,3668.370117
04/03/2014,3719.929932
05/03/2014,3727.189941
06/03/2014,3720.929932
07/03/2014,3703.399902
10/03/2014,3706.340088
11/03/2014,3691.5
12/03/2014,3707.060059
13/03/2014,3651.48999
14/03/2014,3627.870117
17/03/2014,3662.51001
18/03/2014,3706.620117
19/03/2014,3682.73999
20/03/2014,3693.969971
21/03/2014,3653.070068
24/03/2014,3617.389893
25/03/2014,3629.72998
26/03/2014,3582.889893
27/03/2014,3563.129883
28/03/2014,3571.48999
31/03/2014,3595.73999
01/04/2014,3658.399902
02/04/2014,3665.98999
03/04/2014,3637.580078
04/04/2014,3539.379883
07/04/2014,3507.75
08/04/2014,3538.22998
09/04/2014,3600.439941
10/04/2014,3487.76001
11/04/2014,3446.850098
14/04/2014,3474.629883
15/04/2014,3487.850098
16/04/2014,3533.090088
17/04/2014,3534.530029
21/04/2014,3559.949951
22/04/2014,3588.810059
23/04/2014,3557.040039
24/04/2014,3591.030029
25/04/2014,3533.100098
28/04/2014,3545.030029
29/04/2014,3573.98999
30/04/2014,3582.02002
01/05/2014,3594.360107
02/05/2014,3587.639893
05/05/2014,3605.090088
06/05/2014,3556.51001
07/05/2014,3546.469971
08/05/2014,3540.419922
09/05/2014,3555.699951
12/05/2014,3612.72998
13/05/2014,3611.129883
14/05/2014,3593.25
15/05/2014,3565.169922
16/05/2014,3587.199951
19/05/2014,3615.620117
20/05/2014,3600.310059
21/05/2014,3635.610107
22/05/2014,3650.860107
23/05/2014,3677.330078
27/05/2014,3723.070068
28/05/2014,3712.26001
29/05/2014,3735.719971
30/05/2014,3736.820068
02/06/2014,3732.959961
03/06/2014,3730.070068
04/06/2014,3743.590088
05/06/2014,3776.949951
06/06/2014,3794.570068
09/06/2014,3795.73999
10/06/2014,3800.860107
11/06/2014,3797.850098
12/06/2014,3763.800049
13/06/2014,3775.560059
16/06/2014,3779.929932
17/06/2014,3781.320068
18/06/2014,3804.610107
19/06/2014,3800.800049
20/06/2014,3802.639893
23/06/2014,3805.310059
24/06/2014,3799.530029
25/06/2014,3827.330078
26/06/2014,3826.909912
27/06/2014,3844.439941
30/06/2014,3849.47998
01/07/2014,3894.330078
02/07/2014,3899.27002
03/07/2014,3923.01001
07/07/2014,3910.709961
08/07/2014,3864.070068
09/07/2014,3892.909912
10/07/2014,3880.040039
11/07/2014,3904.580078
14/07/2014,3929.459961
15/07/2014,3914.459961
16/07/2014,3932.330078
17/07/2014,3878.01001
18/07/2014,3939.889893
21/07/2014,3934.139893
22/07/2014,3961.620117
23/07/2014,3986.189941
24/07/2014,3983.189941
25/07/2014,3965.169922
28/07/2014,3967.23999
29/07/2014,3959.030029
30/07/2014,3976.070068
31/07/2014,3892.5
01/08/2014,3879.669922
04/08/2014,3908.77002
05/08/2014,3874.939941
06/08/2014,3874.27002
07/08/2014,3857.939941
08/08/2014,3888.090088
11/08/2014,3910.459961
12/08/2014,3905.22998
13/08/2014,3949.199951
14/08/2014,3969.110107
15/08/2014,3987.51001
18/08/2014,4020.5
19/08/2014,4040.129883
20/08/2014,4040.709961
21/08/2014,4047.030029
22/08/2014,4052.75
25/08/2014,4067.47998
26/08/2014,4071.669922
27/08/2014,4073.179932
28/08/2014,4066.27002
29/08/2014,4082.560059
02/09/2014,4095.810059
03/09/2014,4070.959961
04/09/2014,4066.129883
05/09/2014,4089.919922
08/09/2014,4095.469971
09/09/2014,4061.879883
10/09/2014,4094.969971
11/09/2014,4092.649902
12/09/2014,4069.22998
15/09/2014,4029.889893
16/09/2014,4067.27002
17/09/2014,4073.570068
18/09/2014,4103.080078
19/09/2014,4100.089844
22/09/2014,4061.22998
23/09/2014,4051.570068
24/09/2014,4094.310059
25/09/2014,4007.820068
26/09/2014,4053.719971
29/09/2014,4047.179932
30/09/2014,4049.449951
01/10/2014,3984.73999
02/10/2014,3985.870117
03/10/2014,4027.310059
06/10/2014,4016.27002
07/10/2014,3958.590088
08/10/2014,4041.120117
09/10/2014,3969.320068
10/10/2014,3870.860107
13/10/2014,3808
14/10/2014,3810.449951
15/10/2014,3785.969971
16/10/2014,3765.280029
17/10/2014,3815.469971
20/10/2014,3870.080078
21/10/2014,3971.389893
22/10/2014,3949.590088
23/10/2014,4012.27002
24/10/2014,4042.02002
27/10/2014,4046.02002
28/10/2014,4106.629883
29/10/2014,4090.550049
30/10/2014,4100.640137
31/10/2014,4158.209961
03/11/2014,4169.279785
04/11/2014,4156.22998
05/11/2014,4153.27002
06/11/2014,4164.080078
07/11/2014,4160.5
10/11/2014,4175.950195
11/11/2014,4187.160156
12/11/2014,4195.399902
13/11/2014,4213.47998
14/11/2014,4224.990234
17/11/2014,4213.790039
18/11/2014,4242.189941
19/11/2014,4222.660156
20/11/2014,4242.089844
21/11/2014,4251.319824
24/11/2014,4284.319824
25/11/2014,4288.22998
26/11/2014,4317.990234
28/11/2014,4337.790039
01/12/2014,4287.810059
02/12/2014,4305.959961
03/12/2014,4312.930176
04/12/2014,4311.930176
05/12/2014,4311.569824
08/12/2014,4278.339844
09/12/2014,4294.669922
10/12/2014,4224.870117
11/12/2014,4246.47998
12/12/2014,4199.279785
15/12/2014,4157.410156
16/12/2014,4089.600098
17/12/2014,4165.100098
18/12/2014,4267.77002
19/12/2014,4281.779785
22/12/2014,4293.669922
23/12/2014,4279.299805
24/12/2014,4283.100098
26/12/2014,4314.089844
29/12/2014,4312.640137
30/12/2014,4282.350098
31/12/2014,4236.279785
02/01/2015,4230.240234
05/01/2015,4160.959961
06/01/2015,4110.830078
07/01/2015,4160
08/01/2015,4240.549805
09/01/2015,4213.279785
12/01/2015,4169.970215
13/01/2015,4166.200195
14/01/2015,4145.839844
15/01/2015,4089.649902
16/01/2015,4142.140137
20/01/2015,4171.209961
21/01/2015,4192.089844
22/01/2015,4270.359863
23/01/2015,4278.140137
26/01/2015,4275.720215
27/01/2015,4165.5
28/01/2015,4140.379883
29/01/2015,4181.350098
30/01/2015,4148.430176
02/02/2015,4188.589844
03/02/2015,4229.149902
04/02/2015,4221.200195
05/02/2015,4256.180176
06/02/2015,4228.680176
09/02/2015,4216.089844
10/02/2015,4281.160156
11/02/2015,4297.279785
12/02/2015,4347.970215
13/02/2015,4384.029785
17/02/2015,4385.339844
18/02/2015,4390.910156
19/02/2015,4411.859863
20/02/2015,4443.049805
23/02/2015,4449.490234
24/02/2015,4451.029785
25/02/2015,4440.589844
26/02/2015,4462.27002
27/02/2015,4440.669922
02/03/2015,4483.049805
03/03/2015,4458.779785
04/03/2015,4445.359863
05/03/2015,4452.060059
06/03/2015,4399.22998
09/03/2015,4412.990234
10/03/2015,4329.080078
11/03/2015,4305.379883
12/03/2015,4336.22998
13/03/2015,4314.899902
16/03/2015,4370.470215
17/03/2015,4375.629883
18/03/2015,4422.5
19/03/2015,4426.819824
20/03/2015,4458.540039
23/03/2015,4445.540039
24/03/2015,4430.990234
25/03/2015,4329.290039
26/03/2015,4315.259766
27/03/2015,4332.859863
30/03/2015,4382.819824
31/03/2015,4333.689941
01/04/2015,4311.259766
02/04/2015,4316.009766
06/04/2015,4350.97998
07/04/2015,4344.080078
08/04/2015,4375.959961
09/04/2015,4403.950195
10/04/2015,4422.02002
13/04/2015,4409.209961
14/04/2015,4397.640137
15/04/2015,4424.529785
16/04/2015,4418.830078
17/04/2015,4351.799805
20/04/2015,4417.399902
21/04/2015,4435.97998
22/04/2015,4460.810059
23/04/2015,4477.069824
24/04/2015,4536.779785
27/04/2015,4525.040039
28/04/2015,4515.27002
29/04/2015,4488.149902
30/04/2015,4414.25
01/05/2015,4479.060059
04/05/2015,4482.609863
05/05/2015,4409.390137
06/05/2015,4379.75
07/05/2015,4401.549805
08/05/2015,4458.649902
11/05/2015,4438.640137
12/05/2015,4420.649902
13/05/2015,4426.560059
14/05/2015,4495.040039
15/05/2015,4494.290039
18/05/2015,4512.950195
19/05/2015,4503.720215
20/05/2015,4505.299805
21/05/2015,4529.470215
22/05/2015,4527.160156
26/05/2015,4472.959961
27/05/2015,4546.060059
28/05/2015,4535.660156
29/05/2015,4508.25
01/06/2015,4521.850098
02/06/2015,4508.890137
03/06/2015,4519.859863
04/06/2015,4487.029785
05/06/2015,4477.189941
08/06/2015,4431.509766
09/06/2015,4427.609863
10/06/2015,4485.459961
11/06/2015,4488.470215
12/06/2015,4453.790039
15/06/2015,4432.919922
16/06/2015,4455.899902
17/06/2015,4468.97998
18/06/2015,4531.850098
19/06/2015,4513.419922
22/06/2015,4544.040039
23/06/2015,4548.740234
24/06/2015,4524.600098
25/06/2015,4514.009766
26/06/2015,4484.279785
29/06/2015,4379.870117
30/06/2015,4396.759766
01/07/2015,4429.22998
02/07/2015,4433.390137
06/07/2015,4418.660156
07/07/2015,4429.060059
08/07/2015,4351.580078
09/07/2015,4352.029785
10/07/2015,4420.149902
13/07/2015,4494.470215
14/07/2015,4523.470215
15/07/2015,4528.359863
16/07/2015,4594.899902
17/07/2015,4661.600098
20/07/2015,4679.680176
21/07/2015,4674.410156
22/07/2015,4623.240234
23/07/2015,4602.830078
24/07/2015,4557.370117
27/07/2015,4519.089844
28/07/2015,4560.22998
29/07/2015,4581.600098
30/07/2015,4598.589844
31/07/2015,4588.910156
03/08/2015,4580.459961
04/08/2015,4567.470215
05/08/2015,4602.240234
06/08/2015,4528.509766
07/08/2015,4520.080078
10/08/2015,4573.109863
11/08/2015,4513.990234
12/08/2015,4528.189941
13/08/2015,4519.319824
14/08/2015,4530.740234
17/08/2015,4566.370117
18/08/2015,4542.069824
19/08/2015,4510.899902
20/08/2015,4385.129883
21/08/2015,4197.27002
24/08/2015,4038.600098
25/08/2015,4016.320068
26/08/2015,4219.600098
27/08/2015,4324.819824
28/08/2015,4329.120117
31/08/2015,4274.580078
01/09/2015,4142.629883
02/09/2015,4256.22998
03/09/2015,4234.649902
04/09/2015,4184.720215
08/09/2015,4303.529785
09/09/2015,4253.450195
10/09/2015,4296.299805
11/09/2015,4323.22998
14/09/2015,4308.759766
15/09/2015,4360.279785
16/09/2015,4383.669922
17/09/2015,4384.959961
18/09/2015,4323.859863
21/09/2015,4336.129883
22/09/2015,4274.100098
23/09/2015,4273.529785
24/09/2015,4261.100098
25/09/2015,4224.740234
28/09/2015,4103.470215
29/09/2015,4083.370117
30/09/2015,4181.060059
01/10/2015,4192.959961
02/10/2015,4267.450195
05/10/2015,4331.430176
06/10/2015,4306.700195
07/10/2015,4333.459961
08/10/2015,4350.149902
09/10/2015,4370.009766
12/10/2015,4382.560059
13/10/2015,4352.939941
14/10/2015,4346.919922
15/10/2015,4418.220215
16/10/2015,4438.620117
19/10/2015,4462.069824
20/10/2015,4438.180176
21/10/2015,4413.52002
22/10/2015,4503.220215
23/10/2015,4624.089844
26/10/2015,4630.850098
27/10/2015,4639.22998
28/10/2015,4678.580078
29/10/2015,4670.759766
30/10/2015,4648.830078
02/11/2015,4703.919922
03/11/2015,4719.049805
04/11/2015,4717.549805
05/11/2015,4702.899902
06/11/2015,4707.22998
09/11/2015,4655.52002
10/11/2015,4641.72998
11/11/2015,4636.939941
12/11/2015,4588.930176
13/11/2015,4502.140137
16/11/2015,4565.470215
17/11/2015,4565.819824
18/11/2015,4653.439941
19/11/2015,4655.350098
20/11/2015,4686.359863
23/11/2015,4674.790039
24/11/2015,4669.410156
25/11/2015,4672.879883
27/11/2015,4680.470215
30/11/2015,4664.509766
01/12/2015,4716.160156
02/12/2015,4686.220215
03/12/2015,4606.75
04/12/2015,4716.120117
07/12/2015,4693.620117
08/12/2015,4694.77002
09/12/2015,4622.140137
10/12/2015,4643.049805
11/12/2015,4537.560059
14/12/2015,4570.160156
15/12/2015,4597.330078
16/12/2015,4664.560059
17/12/2015,4598.140137
18/12/2015,4514.830078
21/12/2015,4560.549805
22/12/2015,4589.259766
23/12/2015,4624.589844
24/12/2015,4622.77002
28/12/2015,4621.350098
29/12/2015,4691.080078
30/12/2015,4652.009766
31/12/2015,4593.27002
04/01/2016,4497.859863
05/01/2016,4484.180176
06/01/2016,4443.990234
07/01/2016,4305.720215
08/01/2016,4270.779785
11/01/2016,4283.549805
12/01/2016,4333.720215
13/01/2016,4183.120117
14/01/2016,4272.970215
15/01/2016,4141.080078
19/01/2016,4147.069824
20/01/2016,4136.279785
21/01/2016,4142.600098
22/01/2016,4259.77002
25/01/2016,4196.529785
26/01/2016,4233.850098
27/01/2016,4128.859863
28/01/2016,4186.060059
29/01/2016,4279.169922
01/02/2016,4286.560059
02/02/2016,4193.100098
03/02/2016,4171.970215
04/02/2016,4167.77002
05/02/2016,4024.469971
08/02/2016,3960.669922
09/02/2016,3947.800049
10/02/2016,3966.280029
11/02/2016,3962.219971
12/02/2016,4019.189941
16/02/2016,4104.330078
17/02/2016,4199.100098
18/02/2016,4151.490234
19/02/2016,4164.089844
22/02/2016,4231.27002
23/02/2016,4162.540039
24/02/2016,4200.660156
25/02/2016,4241.060059
26/02/2016,4235.620117
29/02/2016,4201.120117
01/03/2016,4333.609863
02/03/2016,4334.390137
03/03/2016,4325.859863
04/03/2016,4329
07/03/2016,4303.330078
08/03/2016,4265.509766
09/03/2016,4293.22998
10/03/2016,4286.970215
11/03/2016,4361.830078
14/03/2016,4367.330078
15/03/2016,4367.080078
16/03/2016,4404.200195
17/03/2016,4400.259766
18/03/2016,4410.830078
21/03/2016,4426.97998
22/03/2016,4437.620117
23/03/2016,4402.560059
24/03/2016,4405.529785
28/03/2016,4398.069824
29/03/2016,4467.720215
30/03/2016,4490.879883
31/03/2016,4483.660156
01/04/2016,4532.080078
04/04/2016,4511.700195
05/04/2016,4470.75
06/04/2016,4543.779785
07/04/2016,4475.290039
08/04/2016,4474.930176
11/04/2016,4458.709961
12/04/2016,4496.040039
13/04/2016,4554.720215
14/04/2016,4554.629883
15/04/2016,4543.160156
18/04/2016,4569.310059
19/04/2016,4537.089844
20/04/2016,4540.439941
21/04/2016,4540.799805
22/04/2016,4474.189941
25/04/2016,4474.129883
26/04/2016,4452.970215
27/04/2016,4416.629883
28/04/2016,4363.990234
29/04/2016,4341.299805
02/05/2016,4381.299805
03/05/2016,4341.390137
04/05/2016,4312.009766
05/05/2016,4309.47998
06/05/2016,4330.169922
09/05/2016,4341.22998
10/05/2016,4402.040039
11/05/2016,4361.029785
12/05/2016,4342.810059
13/05/2016,4326.529785
16/05/2016,4380.47998
17/05/2016,4322.560059
18/05/2016,4338.22998
19/05/2016,4315.580078
20/05/2016,4362.899902
23/05/2016,4355.100098
24/05/2016,4444.299805
25/05/2016,4476.430176
26/05/2016,4487.959961
27/05/2016,4512.540039
31/05/2016,4523.890137
01/06/2016,4520.069824
02/06/2016,4531.350098
03/06/2016,4509.790039
06/06/2016,4523.629883
07/06/2016,4513.089844
08/06/2016,4520.629883
09/06/2016,4512.689941
10/06/2016,4461.049805
13/06/2016,4422.759766
14/06/2016,4424.910156
15/06/2016,4409.509766
16/06/2016,4424.22998
17/06/2016,4374.379883
20/06/2016,4400.160156
21/06/2016,4413.399902
22/06/2016,4404.72998
23/06/2016,4467.47998
24/06/2016,4285.700195
27/06/2016,4201.049805
28/06/2016,4290.470215
29/06/2016,4364.740234
30/06/2016,4417.700195
01/07/2016,4437.450195
05/07/2016,4410.75
06/07/2016,4444.700195
07/07/2016,4459.580078
08/07/2016,4528.359863
11/07/2016,4554.709961
12/07/2016,4577.609863
13/07/2016,4565.77002
14/07/2016,4596.490234
15/07/2016,4589.830078
18/07/2016,4619.680176
19/07/2016,4603.279785
20/07/2016,4657.200195
21/07/2016,4647.02002
22/07/2016,4666.069824
25/07/2016,4665.930176
26/07/2016,4672.109863
27/07/2016,4702.879883
28/07/2016,4721.410156
29/07/2016,4730.22998
01/08/2016,4756.040039
02/08/2016,4719.209961
03/08/2016,4734.330078
04/08/2016,4743.810059
05/08/2016,4791.209961
08/08/2016,4784.740234
09/08/2016,4795.75
10/08/2016,4783.390137
11/08/2016,4803.310059
12/08/2016,4807.080078
15/08/2016,4827.120117
16/08/2016,4797.189941
17/08/2016,4805.450195
18/08/2016,4808.680176
19/08/2016,4806.140137
22/08/2016,4808.560059
23/08/2016,4818.47998
24/08/2016,4783.490234
25/08/2016,4775.430176
26/08/2016,4783.689941
29/08/2016,4791.089844
30/08/2016,4775.990234
31/08/2016,4771.049805
01/09/2016,4783.939941
02/09/2016,4798.740234
06/09/2016,4829.509766
07/09/2016,4831.859863
08/09/2016,4804
09/09/2016,4681.540039
12/09/2016,4764.649902
13/09/2016,4722.850098
14/09/2016,4746.060059
15/09/2016,4819.899902
16/09/2016,4818.049805
19/09/2016,4796.069824
20/09/2016,4805.220215
21/09/2016,4853.75
22/09/2016,4891.359863
23/09/2016,4858.910156
26/09/2016,4817.169922
27/09/2016,4866.709961
28/09/2016,4875.27002
29/09/2016,4838.299805
30/09/2016,4875.700195
03/10/2016,4866.629883
04/10/2016,4859.470215
05/10/2016,4877.75
06/10/2016,4873.919922
07/10/2016,4864.52002
10/10/2016,4893.77002
11/10/2016,4821.910156
12/10/2016,4819.640137
13/10/2016,4803.100098
14/10/2016,4808.47998
17/10/2016,4796.169922
18/10/2016,4839.720215
19/10/2016,4836.609863
20/10/2016,4832.709961
21/10/2016,4851.859863
24/10/2016,4909.970215
25/10/2016,4891.450195
26/10/2016,4860.589844
27/10/2016,4836.450195
28/10/2016,4805.589844
31/10/2016,4801.27002
01/11/2016,4766.939941
02/11/2016,4726.910156
03/11/2016,4679.100098
04/11/2016,4660.459961
07/11/2016,4773.72998
08/11/2016,4804.919922
09/11/2016,4825.180176
10/11/2016,4747.029785
11/11/2016,4751.950195
14/11/2016,4702.040039
15/11/2016,4764.470215
16/11/2016,4792.27002
17/11/2016,4826.589844
18/11/2016,4808.040039
21/11/2016,4859
22/11/2016,4873.839844
23/11/2016,4853.859863
25/11/2016,4870.02002
28/11/2016,4857.02002
29/11/2016,4873.209961
30/11/2016,4810.810059
01/12/2016,4734.100098
02/12/2016,4739.370117
05/12/2016,4778.140137
06/12/2016,4788.669922
07/12/2016,4851.939941
08/12/2016,4859.189941
09/12/2016,4895.899902
12/12/2016,4874.299805
13/12/2016,4935.839844
14/12/2016,4921.220215
15/12/2016,4933.410156
16/12/2016,4914.859863
19/12/2016,4934.850098
20/12/2016,4953.799805
21/12/2016,4948.910156
22/12/2016,4934.390137
23/12/2016,4940.02002
27/12/2016,4965.810059
28/12/2016,4926.290039
29/12/2016,4918.279785
30/12/2016,4863.620117
03/01/2017,4911.330078
04/01/2017,4937.209961
05/01/2017,4964.950195
06/01/2017,5007.080078
09/01/2017,5024.899902
10/01/2017,5035.169922
11/01/2017,5050.209961
12/01/2017,5041.430176
13/01/2017,5059.509766
17/01/2017,5044.649902
18/01/2017,5055.850098
19/01/2017,5051.169922
20/01/2017,5063.200195
23/01/2017,5065.700195
24/01/2017,5101.060059
25/01/2017,5151.470215
26/01/2017,5156.919922
27/01/2017,5168.060059
30/01/2017,5129.330078
31/01/2017,5116.77002
01/02/2017,5152.689941
02/02/2017,5147.700195
03/02/2017,5161.600098
06/02/2017,5167.959961
07/02/2017,5185.879883
08/02/2017,5196.580078
09/02/2017,5212.160156
10/02/2017,5226.689941
13/02/2017,5256.819824
14/02/2017,5271.069824
15/02/2017,5302.390137
16/02/2017,5300.640137
17/02/2017,5324.720215
21/02/2017,5350.72998
22/02/2017,5352.129883
23/02/2017,5332.370117
24/02/2017,5343.310059
27/02/2017,5347.549805
28/02/2017,5330.310059
01/03/2017,5390.990234
02/03/2017,5363.259766
03/03/2017,5373.47998
06/03/2017,5360.310059
07/03/2017,5351.279785
08/03/2017,5359.810059
09/03/2017,5363.97998
10/03/2017,5385.899902
13/03/2017,5394.569824
14/03/2017,5382.169922
15/03/2017,5416.25
16/03/2017,5412.080078
17/03/2017,5408.759766
20/03/2017,5413.310059
21/03/2017,5332.529785
22/03/2017,5367.549805
23/03/2017,5355.140137
24/03/2017,5364
27/03/2017,5374.27002
28/03/2017,5407.209961
29/03/2017,5430.27002
30/03/2017,5439.740234
31/03/2017,5436.22998
03/04/2017,5432.200195
04/04/2017,5440.410156
05/04/2017,5418.52002
06/04/2017,5420.879883
07/04/2017,5418.370117
10/04/2017,5421.680176
11/04/2017,5398.399902
12/04/2017,5377.029785
13/04/2017,5353.589844
17/04/2017,5399.200195
18/04/2017,5391.660156
19/04/2017,5399.640137
20/04/2017,5443.529785
21/04/2017,5442.049805
24/04/2017,5508.029785
25/04/2017,5548.189941
26/04/2017,5541.089844
27/04/2017,5571.279785
28/04/2017,5583.529785
01/05/2017,5629.629883
02/05/2017,5644.069824
03/05/2017,5625.160156
04/05/2017,5626.319824
05/05/2017,5646.089844
08/05/2017,5659.069824
09/05/2017,5678.310059
10/05/2017,5681.680176
11/05/2017,5674.220215
12/05/2017,5686.810059
15/05/2017,5704.47998
16/05/2017,5724.439941
17/05/2017,5580.549805
18/05/2017,5626.310059
19/05/2017,5651.560059
22/05/2017,5699.399902
23/05/2017,5703.350098
24/05/2017,5730.299805
25/05/2017,5778.370117
26/05/2017,5788.359863
30/05/2017,5794.629883
31/05/2017,5788.799805
01/06/2017,5816.509766
02/06/2017,5881.459961
05/06/2017,5878.120117
06/06/2017,5856.77002
07/06/2017,5877.589844
08/06/2017,5885.299805
09/06/2017,5741.939941
12/06/2017,5708.180176
13/06/2017,5751.819824
14/06/2017,5727.069824
15/06/2017,5700.890137
16/06/2017,5681.47998
19/06/2017,5772.220215
20/06/2017,5726.310059
21/06/2017,5782.390137
22/06/2017,5779.870117
23/06/2017,5803.109863
26/06/2017,5777.589844
27/06/2017,5671.600098
28/06/2017,5753.029785
29/06/2017,5653.02002
30/06/2017,5646.919922
03/07/2017,5596.959961
05/07/2017,5648.819824
06/07/2017,5597.899902
07/07/2017,5656.470215
10/07/2017,5694.149902
11/07/2017,5709.799805
12/07/2017,5778.950195
13/07/2017,5793.359863
14/07/2017,5838.080078
17/07/2017,5839.740234
18/07/2017,5880.100098
19/07/2017,5916.160156
20/07/2017,5921.220215
21/07/2017,5921.529785
24/07/2017,5941.370117
25/07/2017,5930.649902
26/07/2017,5950.72998
27/07/2017,5917.029785
28/07/2017,5908.919922
31/07/2017,5880.330078
01/08/2017,5895.169922
02/08/2017,5914.22998
03/08/2017,5891.200195
04/08/2017,5899.910156
07/08/2017,5934.72998
08/08/2017,5926.350098
09/08/2017,5919.390137
10/08/2017,5788.189941
11/08/2017,5831.529785
14/08/2017,5908.169922
15/08/2017,5907.72998
16/08/2017,5917.419922
17/08/2017,5796.319824
18/08/2017,5790.910156
21/08/2017,5786.540039
22/08/2017,5873.330078
23/08/2017,5851.779785
24/08/2017,5834.439941
25/08/2017,5822.529785
28/08/2017,5838.080078
29/08/2017,5862.140137
30/08/2017,5932.899902
31/08/2017,5988.600098
01/09/2017,5987.899902
05/09/2017,5932.72998
06/09/2017,5951.129883
07/09/2017,5964.310059
08/09/2017,5913.370117
11/09/2017,5980.529785
12/09/2017,5995.640137
13/09/2017,6004.379883
14/09/2017,5968.819824
15/09/2017,5988
18/09/2017,5981.120117
19/09/2017,5991.080078
20/09/2017,5973.609863
21/09/2017,5934.910156
22/09/2017,5932.319824
25/09/2017,5867.350098
26/09/2017,5881.339844
27/09/2017,5937.790039
28/09/2017,5933.069824
29/09/2017,5979.299805
02/10/2017,5981.919922
03/10/2017,5995.060059
04/10/2017,5998.839844
05/10/2017,6057.140137
06/10/2017,6064.569824
09/10/2017,6058.529785
10/10/2017,6063.52002
11/10/2017,6081.25
12/10/2017,6069.990234
13/10/2017,6092.450195
16/10/2017,6114.529785
17/10/2017,6122.609863
18/10/2017,6114.350098
19/10/2017,6092.620117
20/10/2017,6108.819824
23/10/2017,6067.830078
24/10/2017,6080.220215
25/10/2017,6055.040039
26/10/2017,6037.870117
27/10/2017,6213.470215
30/10/2017,6227.589844
31/10/2017,6248.560059
01/11/2017,6248.649902
02/11/2017,6236.390137
03/11/2017,6295.580078
06/11/2017,6313.609863
07/11/2017,6320.779785
08/11/2017,6345.810059
09/11/2017,6312.209961
10/11/2017,6309.069824
13/11/2017,6316.180176
